ID_Customer,CompanyName,CustomerType,CustomerSource,Terms,Cust_Cont_ContNum_x_PrimaryPhone::Number,Cust_Cont_ContNum_x_PrimaryFax::Number
6886,Horizon Coug Housing,Corporate,Customer Referral,Net 10,509-332-5180,509-334-7981
,,,,,206-260-1516,
,,,,,206-260-1505,
6887,Seattle Vet Center,Corporate,Newspaper,Need credit card,206-553-2706,206-553-0380
6888,Everett Vet Center,Corporate,Null,Visa,425-252-9701,425-789-5943
,,,,,425-339-4159,425-789-5943
,,,,,206-553-2706,
6889,711  22261,DEAD,DEAD,Pay On Pickup,253-376-3804,
6890,7-11 24739,DEAD,DEAD,Pay On Pickup,253-376-3804,
6891,711 22417,DEAD,DEAD,Pay On Pickup,253-376-3804,
6892,Pacific Ballroom Dance,Corporate,Drives by,Mastercard,253-925-1893,
6893,Sutter Paving,DEAD,DEAD,Pay On Pickup,425.391.9091,425.391.5420
6894,Kramer Sporting Goods,DEAD,DEAD,Pay On Pickup,818-445-1501 c,
6895,S'ew Lavie,Contract,Null,Need credit card,253-335-9872,425-316-3093
6896,Tacoma Basketball Board,Corporate,Drove by,Pay On Pickup,253-472-0484,
,,,,,,
,,,,,253-209-7347,
6897,Judy Hildebrand,DEAD,DEAD,Pay On Pickup,541-480-7172,
6898,SRS Enterprises,Corporate,Null,Pay On Pickup,360-825-6900,360-825-6900
,,,,,,
6899,Icon,Corporate,Customer Referral / Krispy Kreme,Pay On Pickup,206-255-4080,206-722-4225
,,,,,206-357-7122,
6900,Dakota Specialty Milling,DEAD,DEAD,Pay On Pickup,253-503-2397,253-475-1906
,,,,,253-503-2384,
6901,Pacific Commercial Tire,Dead,Null,Pay On Pickup,253-255-5840,
6902,Welcome Lodge #255,DEAD,DEAD,Pay On Pickup,559-410-8836,
,,,,,559-816-8668,
6904,Dragonflies Girls Soccer Team,Corporate,Customer Referral / Smith Brothers,Pay On Pickup,253-495-9038,
6905,Daniel Ciechanowski,Corporate,Internet,Visa,1-609-266-2390,
6906,Mill Ridge Village,Corporate,Jim Referral,Pay On Pickup,253-925-9200,
6907,The Roadhouse Bar and Grill,DEAD,DEAD,Pay On Pickup,253-841-3082,253-841-0423
6908,Chunky Baby,DEAD,DEAD,Pay On Pickup,253-538-0441,
6909,Town of South Prairie,DEAD,DEAD,Pay On Pickup,253-224-8368,
,,,,,253-381-1358,
,,,,,253-549-5860,
6910,Laurus Financial Group,Corporate,Null,Mastercard,253-838-9943,253-838-9157
6911,Mountain View Community Center,Corporate,Null,Net 10,253-863-5171,253-863-5172
,,,,,253-863-5171,
,,,,,253-677-8549,
,,,,,503-703-6675,
,,,,,253-826-4329,C206-7185922
6912,Salmonberry School,Corporate,Internet,Mastercard,,
6913,Code 72,DEAD,DEAD,Pay On Pickup,253-205-5825,253-528-2200
6914,"Anixter, Inc.",Construction ,Customer Referral Ladies Tapps,Pay On Pickup,253-872-6200,
,,,,,503-209-3812,
6915,Element,Corporate,Walk In,Visa,253-961-5670,
6916,Heritage Place,Corporate,Customer Referral,Pay On Pickup,208-659-5173,
6917,The Doctors Company,Corporate,Internet,American Express,707-226-0302,707-226-0152
6918,Digital Welding Solutions,Corporate,Walk In,Pay On Pickup,503-656-0901,
6919,ZDI,DEAD,DEAD,Pay On Pickup,425-775-7991,425-775-8433
6920,By Betts Inc.,Corporate,Null,Pay On Pickup,253-576-6680,253-759-1850
6921,Allegiance Advertising,DEAD,DEAD,Pay On Pickup,425-761-2298,
6922,Early to Rise Ranch,Corporate,Walk in,Pay On Pickup,253-732-6476,
6923,Infinite Office Solutions,Corporate,Customer Referral,Pay On Pickup,425-271-0216,253-520-4104
,,,,,206-915-9407cell,
6924,Lavelle Vac and Drainage,Construction ,Null,Pay On Pickup,253-815-0988,
6925,All Islands Home Inspections,Corporate,Works @ Salmonberry School,Mastercard,360-376-7901,
6926,Donahue Graphics,Contract,Old Employee,Net 10,(253) 691-6847,
,,,,,2534608851,
6927,Los Gatos Glass,DEAD,DEAD,Pay On Pickup,1-408-354-1523,1-408-354-1130
6928,Midnight Express,Contract,Website,Need credit card,360-589-3336,
,,,,,360-589-3336,
6929,City of Puyallup Emergency Management,Dead,Customer Referral,Need credit card,253-841-5400,253-770-3340
,,,,,253-770-3348,253-770-3340
6930,Siminoff Masonic Lodge #850,DEAD,DEAD,Pay On Pickup,510-429-6479,
6931,Cascade Deck & Fence Company,Construction ,Walk In,Pay On Pickup,206-437-8887,
,,,,,253-274-7623,
6932,G-P Gypsum -Lovell,Dead,Customer Referral,Net 10,307-548-2283 x227,307-548-2209
,,,,,573-885-7400 x 110,573-885-2015
,,,,,307-548-2283 x209,307-548-2209
6935,"Full Color Ink, LLC",DEAD,DEAD,Pay On Pickup,1-541-344-0400,
6936,Landmark Event Center,Corporate,Internet,Net 10,206-878-8434 ext.103,
6937,"Dashboard Etc, Inc.",Corporate,Walk In,Pay On Pickup,253-445-5464,
6938,Mt. Fuji Gardening & Landscaping Inc,Landscaper,TNT ad,Pay On Pickup,253-862-0167,
6939,Hornby America,Corporate,Null,Pay On Pickup,253-405-4641,
,,,,,253-405-4641,
,,,,,877-358-6405 x114,
,,,,,877-358-6405,
6940,Swift Tools ,Corporate,Walk In,Pay On Pickup,1 800 227 9876,253-856-1708
,,,,,253-880-4640,
,,,,,800-562-0900,
,,,,,800-227-9876,
,,,,,(253) 854-7777,
6941,Pierce County Sheriff's Honor Guard,Fire/Police,Null,Pay On Pickup,253-686-5165,
6942,The Roof Medic,Construction ,Customer Referral,Pay On Pickup,253-862-4412,
,,,,,253-862-4412,
,,,,,253-335-7530,
,,,,,,
,,,,,253-862-4412,
,,,,,253-315-9658,
,,,,,253-999-7292,
6943,Michelle Williamson,Corporate,Null,Visa,1-623-972-9763,
6944,Western Container Corp.,Construction ,local business -drives by,Pay On Pickup,253-719-6107,
6945,Wildwood School ,Corporate,Walk In,Pay On Pickup,253-841-8746,
6946,Tacoma Police - Explorer's,Fire/Police,Other,Pay On Pickup,253-591-5927,253-591-5949
,,,,,253-495-0272,
,,,,,253-591-5290,
,,,,,,
6947,Indochine,DEAD,DEAD,Pay On Pickup,253-761-2727,
6948,Puget Sound Naval Shipyard,Corporate,Newspaper,Pay On Pickup,,360-476-2381
6949,Electric Systems LLC,Corporate,Customer Referral,Pay On Pickup,253-476-4000,253-476-4001
6950,Liberty Glass,Corporate,Walk In,Pay On Pickup,253-531-1061,253-536-4929
6951,Alpha Sigma Chi,DEAD,DEAD,Pay On Pickup,425-766-4005,
6952,Superior Rockwall & Landscape Inc.,DEAD,DEAD,Pay On Pickup,253-565-6208,253-460-7782
6953,5 Star Movers,Corporate,Called in...,Need credit card,253-255-1216,253-826-6634
6954,Calhoun Tanks & Services,Dead,Newspaper,Pay On Pickup,,
,,,,,253-272-4302,253-272-3096
,,,,,425-359-5124,
,,,,,425-354-7120,
,,,,,253-405-7358,
,,,,,,
,,,,,,
,,,,,206-870-0802,
,,,,,,
6955,Stafflogix,Corporate,Internet,Visa 3246TC,630-596-1108,630-839-0374
6956,Western Washington Inspection Network,Corporate,Walk In,Pay On Pickup,253-318-2246,
6957,"Christian Muscian Summit, INC.",Corporate,"PART OF ADOLPH AGENCY
",Net 30,253-445-1973,253-770-0659
,,,,,253-230-8262,
6958,Tru Colors Painting LLC,DEAD,DEAD,Pay On Pickup,253-212-7173,
6959,My Delouise,DEAD,DEAD,Pay On Pickup,580-439-2246,
6960,"Thurman's Heating & Electric, LLC",Contract,Walk In,Pay On Pickup,253-875-0094,
6961,The Real Company,DEAD,DEAD,Pay On Pickup,(425)228-4667,425-228-4336
6962,SPD K-9 Unit T-shirt Fund,DEAD,DEAD,Pay On Pickup,206-794-6408,
,,,,,206-612-8870,
6963,Point of Solutions,Corporate,Newspaper,Pay On Pickup,253-332-3468,
6964,Robin Asmus,DEAD,DEAD,Pay On Pickup,253-840-8704,
6965,Pierce County Const. Engineering,DEAD,DEAD,Pay On Pickup,253-798-2748,253-798-2749
6966,Pierce County Library Systems,Corporate,Walk In,Pay On Pickup,253-548-3442,
,,,,,,
,,,,,253-548-3468,
6968,Represent Productions,Contract,Internet,Pay On Pickup,253-414-7127,
6969,Left Coast Tackle,Corporate,Null,Visa,206-890-1798,
6970,Clear Channel Seattle Radio,Corporate,Dave Smarr Whistle Workwear,Visa,206-494-2310,206-494-2311
6971,St. Andrew Parish,Corporate,Jim Referral,Pay On Pickup,253-720-7702,
,,,,,253-709-8596,
,,,,,253-797-2063,
6972,Bulletproof Fabriciation,Corporate,Null,Pay On Pickup,360-506-0237,
,,,,,360-506-0237,
6973,Robert Strobe,Corporate,Newspaper,Pay On Pickup,253-565-3641,
6974,"T & T Trucking, Inc.",Construction ,Null,Pay On Pickup,253-891-1337,253-891-1363
,,,,, 253-891-1337 ,
6975,Endeavor Inc.,Corporate,Null,Pay On Pickup,253-651-8510,
6976,Summit Water and Supply Co.,Construction ,Walk In,Net 10,253-537-7781,253-536-1759
,,,,,253-537-7781,
,,,,,253-537-7781,
6977,Trula Morris,Corporate,Null,Pay On Pickup,253-475-8152,
6978,City of Whittier AK Public Works,Corporate,Customer Referral,Pay On Pickup,907-240-2019,
6979,Holy Disciples,Corporate,Null,Pay On Pickup,253-847-7417,253-846-9535
6980,Safeway- Graham,DEAD,DEAD,Pay On Pickup,253-847-7050,
6981,Marine Vacuum Services,Construction,Internet,Visa,206-762-0240,206-763-8084
6983,Alan Krause,DEAD,DEAD,Pay On Pickup,253-862-6392,
6985,Alex Schilter,DEAD,DEAD,Pay On Pickup,253-468-1961,
6986,R & M Trucking,Corporate,Null,Pay On Pickup,253-273-8101,253-507-5778
6987,Level One Installations,DEAD,DEAD,Pay On Pickup,(916) 792-0864,
6988,Wilbur Fire Dept,Corporate,Kai Badgley,Pay On Pickup,509-641-2263,
6990,South Hill Veterinary Hospital,Medical,Internet,Pay On Pickup,253-845-4023,
,,,,,253-845-4023,
,,,,,253-209-8566,
,,,,,253-848-1503,
,,,,,253-848-1503 ex 215,
6991,Sara Lee,DEAD,DEAD,Pay On Pickup,323-583-9841,323-588-3652
6992,Valley Aquatic Swim Team,Corporate,Null,Pay On Pickup,253-312-0739 cell,253-848-9013
,,,,,360-886-8257,
6993,Sharon Nielsen,Corporate,Customer Referral,Pay On Pickup,253-863-9157,
6994,Milgard Pultrusion,DEAD,DEAD,Pay On Pickup,253-896-3384,
6995,Solo Cup Company,DEAD,DEAD,Pay On Pickup,253-987-4127,253-987-4174
6996,United Agri Products,Corporate,Null,Pay On Pickup,253-351-6432,253-351-0070
6997,Asphalt Patch Systems Inc.,Construction,Walk In,Pay On Pickup,,
,,,,,253-732-3154,
,,,,,253-535-2590,
,,,,,253-353-2590,
,,,,,253-535-2590,
6998,Holmberg Co.,Construction ,Customer Referral,Net 10,206-718-9424,
,,,,,425-822-2233,
,,,,,425-822-2233,
,,,,,425-822-2233,
,,,,,425-285-0210,
6999,Western Washington Fair Board,Corporate,Brian Referral,Pay On Pickup,253-299-7000,253-826-0335
,,,,,253-863-9881,
,,,,,253-841-5105,
7001,Premier Collision,Corporate,Customer Referral,Net 10,253-722-5225,253-722-5223
,,,,,253-722-5225,253-722-5223
7002,Horizon Stadium Park,Corporate,Customer Referral,Net 10,541-338-4000,541-338-4400
,,,,,,
,,,,,206-260-1516,
,,,,,206-260-1505,
7003,J-3 Embroidery,DEAD,DEAD,Pay On Pickup,(360)400-3280,
7004,Advanced Woodworking,Corporate,Walk In,Visa,253-531-6965,
7005,Allied Masonry,DEAD,DEAD,Pay On Pickup,303-901-1801,
7006,Bourne Reunion,DEAD,DEAD,Pay On Pickup,253-925-1223,
7007,Northwest Promotions,DEAD,DEAD,Pay On Pickup,,
7008,T. Garrett Construction,Construction,Walk In,Pay On Pickup,253-261-0598,
,,,,,206-909-5122,
,,,,,253-740-8868,
7009,OHNO Construction Company,DEAD,DEAD,Pay On Pickup,206-325-1529,
,,,,,206-325-1529,
,,,,,,
,,,,,206-325-1529,
,,,,,206-325-1529,
,,,,,,
7010,Sheila Chiasson,DEAD,DEAD,Pay On Pickup,713-270-9785,
7011,West Coast  Screenprinting,DEAD,DEAD,Pay On Pickup,360-532-8888,360-532-8898
,,,,,360-532-8888,360-532-8898
,,,,,360-570-0007,360-753-9278
,,,,,,
,,,,,,
7013,Jennifer Krolow,DEAD,DEAD,Pay On Pickup,713-446-9911 cell,
7014,N.E.M. Northwest Exterior Makeover,DEAD,DEAD,Pay On Pickup,253-951-4904,
,,,,,,
,,,,,,
7015,Auburn Riverside Basketball,Corporate,Customer Referral,Pay On Pickup,253-564-2695,
7016,GTS Interior Supply,Corporate,Customer Referral Armstrong,Pay On Pickup,1253-872-5680,253-872-5679
,,,,,,
7017,Edman Company,DEAD,DEAD,Pay On Pickup,253-848-7676,
7018,Pierce County Human Resources,Corporate,Customer Referral / Rick Butner,Net 10,253-798-8501,
,,,,,253-798-2910,
,,,,,253-798-6765,
,,,,,253-798-7385,
,,,,,,
,,,,,,
7019,Visual Options,Corporate,Customer Referral,Pay On Pickup,253-472-1440,253-472-1521
7021,LTS Group,DEAD,DEAD,Pay On Pickup,"206-275-6773
",
,,,,,502-955-1588,
,,,,,"406-755-4595

",
7022,Northwest Bio-Remediation,Corporate,Walk In,Pay On Pickup,253-651-4088,
7023,B.E.S.T. Stump Thumpers 4x4 Club,Corporate,White Knuckle,Pay On Pickup,253-250-3500,
,,,,,,
7024,American Metal Specialties Inc,DEAD,DEAD,Pay On Pickup,253-272-9344,253-627-3843
7025,Maurice Belisle,Corporate,Walk In,Pay On Pickup,253-334-1880,
7026,Mark Camacho,DEAD,DEAD,Pay On Pickup,"253-921-3721
",
7027,Pega Stitch ,DEAD,DEAD,Pay On Pickup,253-347-3527,
7028,Nations Best Championships,DEAD,DEAD,Pay On Pickup,785-917-9563 cell,785-843-8711
,,,,,785-917-9563,785-843-8711
,,,,,,
7030,Envision Telephony Inc.,Corporate,Internet,Pay On Pickup,206-225-0892,206-225-0801
7031,Lake Union Sea Ray,Corporate,Walk In,Pay On Pickup,206-284-3800,206-283-0483
7032,Federal Marine & Defense Services,Corporate,,Net 10,253-273-1849,206-322-5534
,,,,,206-332-5529,206-322-5534
,,,,,253-861-5793,
7033,Puyallup Valley Fuchia Society,Corporate,Newspaper,Pay On Pickup,253-927-5930,
,,,,,253-926-0345,
7034,"About Time Enterprises, INC. (dead)",Dead,Walk In,Pay On Pickup,253-318-2987,
7035,Explosion Spiritwear,DEAD,DEAD,Pay On Pickup,480-266-7208,602.443.4512
7036,Soft Track Attack,DEAD,DEAD,Pay On Pickup,406-295-5770,
,,,,,406-295-5770,
7037,The Pool Company,Corporate,Null,Pay On Pickup,253-732-9407,253-9260590
,,,,,253-926-6875,
7038,Norfolk Southern Corp.,DEAD,DEAD,Pay On Pickup,404-962-5742,
,,,,,404-962-5636,
7039,The Home Course,Corporate,Null,Pay On Pickup,253-964-0520,253-964-0532
7040,K.I.B.S.D. Kodiak Island Borough School District,Corporate,Internet,Net 10,907-481-2282,907-481-2290
7041,Northwest Fence and Deck,Corporate,Internet,Visa,503-222-1110,
7042,H-Stream Wireless,Corporate,Internet,Pay On Pickup,415-999-6270,
7043,Lakewood Police Honor Guard,Corporate,Null,Pay On Pickup,253-830-5090,253-830-5067
,,,,,,
,,,,,360-507-1777,
7044,Great American R.V. Club ,Corporate,drive- by,Pay On Pickup,253-839-2563,
7045,"Ranchito Mexican Restaurant #3, Inc.",DEAD,DEAD,Pay On Pickup,253-266-0192,
7046,WB Advertising Specialities,DEAD,DEAD,Pay On Pickup,(503)738-0515,
,,,,,,
7047,Bonney Lake High School Basketball,School,Walk In,Pay On Pickup, 253-227-9901,
7048,Emerald Embroidery,DEAD,DEAD,Pay On Pickup,630-830-6840,
7049,Azteca Construction,DEAD,DEAD,Pay On Pickup,206-423-8543,
7050,Schnitzer Steel Industries,Construction ,Null,Net 10,253-404-6642,503-471-4590
,,,,,253-404-6687,
,,,,,503-220-5250,
,,,,,253-404-6648,
,,,,,253-970-1900,
,,,,,503-415-7950,503-9227-2217
,,,,,541-954-5866,
7051,U. of Minnesota Medical Center,Corporate,Null,Visa,612-273-3984,612-273-3589
7052,Cascade Promotions,Contract,Internet,Pay On Pickup,541-410-7410,c541-410-7410
7053,Sonya Irving,Corporate,Null,Visa,843-670-2249,843-553-7239
7054,Merrilyn Rogers  (Aunt do not market to),DEAD,DEAD,Pay On Pickup,763-972-3135,
7055,ALSCO (Anchorage),Contract,Great Wall Website (google),Net 10,907-279-2500,907.279.2520
,,,,,(907) 230-9373,(907) 279-2520
,,,,,,
7056,Kelley Blocks,Corporate,Null,Net 10,253-922-9848,
7057,Blackstone Homes,Corporate,Old customer,Pay On Pickup,253-222-0255,
7058,Laura Swick,Corporate,Old customer,Visa,253-312-7602,253-321-3147
7059,Atlas Contracting Inc.,DEAD,DEAD,Pay On Pickup,253-720-0236,
7060,Lake Sawyer Christian Church,Corporate,Customer Referral,Pay On Pickup,1-360-886-8045,
,,,,,425-591-4174,
7061,Hannah Lidman,Corporate,Internet,Visa,206-529-6360,206-633-6665
7062,Fedex,Corporate,Walk in,Pay On Pickup,253-872-0903,253-872-1826
,,,,,206-248-7828,
,,,,,,
7063,"General Medical Clinic, Inc.",Medical,Ruthies Daughter works there,Pay On Pickup,253-475-0511,253-475-7440
,,,,,253-475-0511,
7064,Lois Lemky (Cash Sale),DEAD,DEAD,Pay On Pickup,253-224-0070,
7065,"NW Elevations, Inc.",Dead,Walk In,Need credit card,1-425-827-4139,1-425-827-4146
,,,,,425-827-4139,425-827-4146
7066,Iowa Park Lodge #713,DEAD,DEAD,Pay On Pickup,940-592-5035,
7067,Krispy Kreme (Issaquah #311),DEAD,DEAD,Pay On Pickup,425-391-8011,425-391-8016
7068,Krispy Kreme (Burlington #316),DEAD,DEAD,Pay On Pickup,360-707-2000,260-707-2006
,,,,,360-707-2023,
,,,,,360-707-2023,
7069,Krispy Kreme (Delta # 324),DEAD,DEAD,Pay On Pickup,604-507-8803,604-507-8804
,,,,,604-507-8803 ext.3,604-507-8804
,,,,,604-418-0528,
7070,Krispy Kreme ( SODO #315),DEAD,DEAD,Pay On Pickup,206-625-1554,206-625-1553
,,,,,206-625-1554,206-625-1553
,,,,,206-625-1552,
7071,Krispy Kreme (Maui #323),DEAD,DEAD,Pay On Pickup,808-893-0883,808-893-0884
,,,,,808-893-0883,
7072,Krispy Kreme (Clark County #326),DEAD,DEAD,Pay On Pickup,,360-260-0055
,,,,,360-260-0066,
,,,,,360-260-0066,
7073,Paneltech,Construction ,Christines friend,Net 10,360-538-1480,360-538-1510
,,,,,360-538-1480,360-538-1510
,,,,,360-538-1480,360-538-1510
,,,,,360-538-1480,
7075,TNT Sportswear,DEAD,DEAD,Pay On Pickup,620-663-4307,
,,,,,620-663-4307,
7076,Better View Window Cleaning,Corporate,Walk In,Pay On Pickup,1-253-850-3234,1866-509-3966
7077,"Door to Door, Inc.",Corporate,Brian Referral,Net 10,"253-872-5800
",
,,,,,2553-867-3375,831-299-9090
7078,Ohio Lacrosse,DEAD,DEAD,Pay On Pickup,216-561-3388,
7079,SH Transportation LLC,Corporate,Customer Referral,Pay On Pickup,253-377-0385,
7080,WSDHA / WHY-PAC,Corporate,Internet,CC on file,,
7081,Cadence Clothing,DEAD,DEAD,Pay On Pickup,206-234-8813,
7082,Bay Insulation Supply,Corporate,Customer Referral,Need credit card,425-251-6750,425-251-6225
7083,Tom Schoonover,DEAD,DEAD,Pay On Pickup,419-225-8993,
7084,Little Bundle of Promise,Corporate,Walk In,Pay On Pickup,253-709-8019,
7085,Kenmare One Stop Embroidery,DEAD,DEAD,Pay On Pickup,(701)385-3070,
,,,,,(701)385-3070,
7086,Hart-C's Restaurant,Corporate,MONGKON'S FRIEND,Pay On Pickup,360-425-6292,360-425-0214
7087,Balcos Insurance Agency,Corporate,dennis referral,Net 10,206-388-0793,206-783-1986
7088,Travis Gilliland,Corporate,Null,Pay On Pickup,,
7089,Hughes Development,DEAD,DEAD,Pay On Pickup,253-927-9279,
7090,Regence Blue Shield Tacoma,Corporate,Customer Referral,Prepaid,253-382-7655,
,,,,,253-573-3226,
7091,BSW USA,Corporate,Shannon 2011,Need credit card,800-426-8434,
7092,Majestic Graphics,Contract,Internet,Need credit card,1-817-800-3468,
7093,PS Company,DEAD,DEAD,Pay On Pickup,(425)890-2751,
7094,Carlile,Construction ,Walked In,Pay On Pickup,253-874-2633,253-835-0730
,,,,,206-730-4420,
,,,,,253-874-2633,
7095,McKittrick Real Estate Group,Corporate,Internet,Need credit card,,206-824-1264
,,,,,,206-824-1264
,,,,,,206-824-1264
7096,The Warm Company - Elma,Corporate,Null,Pay On Pickup,425-248-8484 X 115,
,,,,,1360-482-4647,
,,,,,360-428-4647,
7097,Terrorism Research Center,Corporate,Customer Referral,Pay On Pickup,1360-310-0810,1703-935-2666
7098,Fife Title and License,Corporate,Null,Pay On Pickup,253-926-8227,253-926-8228
,,,,,253-926-8227,253-926-8228
7099,Red Dog Saloon,DEAD,DEAD,Pay On Pickup,907-463-3777,907-463-5545
,,,,,907-463-3777,907-463-5542
7100,Puyallup Sumner Chamber of Commerce,DEAD,DEAD,Pay On Pickup,253- 845-6755 ,848-6164 
7101,Rach Inc.,DEAD,DEAD,Pay On Pickup,1360-322-4488,1360-322-7215
,,,,,360-332-4488  ex 1,
7102,King County Parks,Corporate,Internet,Pay On Pickup,206-263-7245,
7103,EH Fine Metal Polishing,DEAD,DEAD,Pay On Pickup,253-845-0882,
7104,Sound to Narrows,DEAD,DEAD,Pay On Pickup,403-3065,
7105,Pelican Chamber of Commerce,Corporate,,Pay On Pickup,907-735-2460,
7106,Tee-Talks,DEAD,DEAD,Pay On Pickup,253-312-6738,
7107,Kemah Custom Caps,DEAD,DEAD,Pay On Pickup,281-538-1842,
,,,,,281-538-1842,
7108,Marine Floats,Corporate,Old customer,Net 10,253-383-2740,253-383-1102
7109,The Good Foundation,Corporate,Walk In,Pay On Pickup,253-238-6899,
7110,Firgrove Water Company,Construction ,Called In,Net 30,253-845-1542,253-845-4728
,,,,,253-845-1542,
,,,,,253-845-1542,
,,,,,,
,,,,,253-845-1542,
7111,Pacific Material Handling (Hoo Hoo Club),DEAD,DEAD,Pay On Pickup,206-762-7440,
7112,Corporate Apparel Resource,DEAD,DEAD,Pay On Pickup,913-814-8140,913-814-8141
7113,Bayshore Embroidery,DEAD,DEAD,Pay On Pickup,281-538-1842,
7114,Rich Pennewell,DEAD,DEAD,Pay On Pickup,253-318-8164,
7115,Archdiocese Of Seattle,DEAD,DEAD,Pay On Pickup,206-382-2010,
7116,Canyon Construction Corporation,DEAD,DEAD,Pay On Pickup,301-694-6686,301-694-7116
7117,Tee & Turf Golf Club,DEAD,DEAD,Pay On Pickup,253-460-1405,
7118,Shamrocks Baseball,Corporate,Walk In,Pay On Pickup,253-973-5686,
7119,Woodinville Garden Club,Corporate,,Pay On Pickup,425-241-1121,
,,,,,425-788-7838,
7120,Twokoi Japanese Cuisine,DEAD,DEAD,Pay On Pickup,714-504-9888,
,,,,,707-322-6324,
,,,,,253-627-4949,
7121,Southeast Island Education Association,DEAD,DEAD,Pay On Pickup,907-329-2209,
7122,Superior Battery,DEAD,DEAD,Pay On Pickup,270-866-6056,270-866-6066
7123,Expressive T Shirts,DEAD,DEAD,Pay On Pickup,888-844-4227,210-590-2663
7124,Puyallup Paraeducator Union,DEAD,DEAD,Pay On Pickup,253-770-2819,
7125,"Snow's Cove, Inc.",Corporate,Called In,Need credit card,907-225-8000,
7126,Tim Thomson,Corporate,He works for Architectual Woods Inc.,Pay On Pickup,206-423-3525,
7127,Dirty Brush,DEAD,DEAD,Pay On Pickup,253-376-0642,
7128,North Star Design & Embroidery,Contract,Internet,Need credit card,1-360-588-0530,no fax
7129,"PiAlley Trading Group, LLC",Contract,Customer Referral,Net 30,206-719-4979,
7130,Roc Star Entertainment,Corporate,Walk In,Pay On Pickup,253-229-2789,
7131,Tacoma Police ,DEAD,DEAD,Pay On Pickup,253-591-5992,
,,,,,253-591-5812,
7132,Ivory Headwear,DEAD,DEAD,Pay On Pickup,1-971-244-4220,
,,,,,1-971-244-4220,
,,,,,1-971-244-4220,1-971-244-4206
,,,,,1-971-244-4220,
,,,,,,
7133,Kompan Inc.,Corporate,Donahue,Pay On Pickup,800-426-9788,
7134,"Superior Saw and Supply, Inc.",Corporate,Walk In,Pay On Pickup,1-800-562-8182,253-572-3472
7135,Cross Thread Embroidery,DEAD,DEAD,Pay On Pickup,503 630-6740 ,
7136,York Unitary Products,Construction ,Walk In,Net 10,425-273-4471,
,,,,,360-791-8706,
,,,,,425-328-4143,
,,,,,253-318-2602,
,,,,,,
,,,,,888-524-2258,
,,,,,503-475-0147,
,,,,,425-248-3184,
,,,,,888-524-2203,
,,,,,503-277-3453,
,,,,,253-344-4632,
,,,,,253-878-0140,
,,,,,425-219-2109,
7137,Tonys Roofcare Inc.,Construction ,Null,Pay On Pickup,253-841-7779,253-840-6482
,,,,,253-841-7779,253-840-6482
7138,Alaskan Legend,DEAD,DEAD,Pay On Pickup,206-465-7511,
7139,The Warm Company- North Carolina,Corporate,Customer Referral,Pay On Pickup,828-698-8689,
,,,,,800-234-9276 x 109,425-953-2361
,,,,,800-234-9276 e 109,425-953-2361
,,,,,704-691-8735,
7140,Pierce County Bomb Squad,Fire/Police,Null,Net 10,253-798-4990,253-798-4968
